batch,logical_second,utc_time,label,payload_bytes,rows,latency_ms,status,loaded_rows,loaded_bytes,load_time_ms
1152,1152,2026-08-28T08:40:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01152,525997,31,476.14,Success,31,525997,471
1153,1153,2026-08-28T08:40:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01153,526807,31,358.315,Success,31,526807,353
1154,1154,2026-08-28T08:40:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01154,527026,31,399.283,Success,31,527026,394
1155,1155,2026-08-28T08:40:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01155,527648,31,365.935,Success,31,527648,360
1156,1156,2026-08-28T08:40:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01156,526448,31,303.65,Success,31,526448,299
1157,1157,2026-08-28T08:40:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01157,527455,31,307.371,Success,31,527455,302
1158,1158,2026-08-28T08:40:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01158,527402,31,333.664,Success,31,527402,329
1159,1159,2026-08-28T08:40:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01159,526496,31,404.324,Success,31,526496,398
1160,1160,2026-08-28T08:40:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01160,525921,31,353.709,Success,31,525921,348
1161,1161,2026-08-28T08:40:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01161,526471,31,266.113,Success,31,526471,260
1162,1162,2026-08-28T08:40:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01162,527239,31,290.308,Success,31,527239,285
1163,1163,2026-08-28T08:40:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01163,526925,31,327.476,Success,31,526925,322
1164,1164,2026-08-28T08:40:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01164,526400,31,424.644,Success,31,526400,419
1165,1165,2026-08-28T08:40:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01165,526736,31,407.515,Success,31,526736,401
1166,1166,2026-08-28T08:40:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01166,527233,31,315.039,Success,31,527233,310
1167,1167,2026-08-28T08:40:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01167,526777,31,375.797,Success,31,526777,370
1168,1168,2026-08-28T08:40:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01168,527149,31,406.166,Success,31,527149,401
1169,1169,2026-08-28T08:40:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01169,525604,31,337.513,Success,31,525604,332
1170,1170,2026-08-28T08:40:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01170,527168,31,297.521,Success,31,527168,292
1171,1171,2026-08-28T08:40:43+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01171,526553,31,326.386,Success,31,526553,321
1172,1172,2026-08-28T08:40:44+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01172,526665,31,289.92,Success,31,526665,284
1173,1173,2026-08-28T08:40:45+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01173,527026,31,334.274,Success,31,527026,329
1174,1174,2026-08-28T08:40:46+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01174,526715,31,346.704,Success,31,526715,341
1175,1175,2026-08-28T08:40:47+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01175,525557,31,375.421,Success,31,525557,370
1176,1176,2026-08-28T08:40:48+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01176,525373,31,319.6,Success,31,525373,314
1177,1177,2026-08-28T08:40:49+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01177,526848,31,370.033,Success,31,526848,364
1178,1178,2026-08-28T08:40:50+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01178,527041,31,431.302,Success,31,527041,426
1179,1179,2026-08-28T08:40:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01179,526030,31,404.578,Success,31,526030,399
1180,1180,2026-08-28T08:40:52+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01180,527757,31,361.004,Success,31,527757,356
1181,1181,2026-08-28T08:40:53+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01181,525378,31,354.898,Success,31,525378,349
1182,1182,2026-08-28T08:40:54+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01182,525562,31,415.415,Success,31,525562,410
1183,1183,2026-08-28T08:40:55+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01183,525911,31,362.724,Success,31,525911,357
1184,1184,2026-08-28T08:40:56+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01184,526853,31,432.787,Success,31,526853,427
1185,1185,2026-08-28T08:40:57+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01185,526461,31,429.513,Success,31,526461,424
1186,1186,2026-08-28T08:40:58+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01186,527159,31,419.019,Success,31,527159,413
1187,1187,2026-08-28T08:40:59+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01187,526907,31,437.214,Success,31,526907,431
1188,1188,2026-08-28T08:41:00+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01188,528005,31,474.123,Success,31,528005,464
1189,1189,2026-08-28T08:41:01+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01189,527685,31,404.993,Success,31,527685,396
1190,1190,2026-08-28T08:41:02+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01190,526227,31,400.215,Success,31,526227,395
1191,1191,2026-08-28T08:41:03+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01191,526407,31,472.382,Success,31,526407,460
1192,1192,2026-08-28T08:41:04+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01192,526716,31,403.975,Success,31,526716,394
1193,1193,2026-08-28T08:41:05+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01193,525690,31,406.951,Success,31,525690,397
1194,1194,2026-08-28T08:41:06+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01194,526923,31,375.631,Success,31,526923,367
1195,1195,2026-08-28T08:41:07+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01195,525921,31,459.417,Success,31,525921,450
1196,1196,2026-08-28T08:41:08+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01196,526101,31,332.864,Success,31,526101,325
1197,1197,2026-08-28T08:41:09+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01197,526381,31,428.281,Success,31,526381,420
1198,1198,2026-08-28T08:41:10+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01198,526107,31,459.05,Success,31,526107,450
1199,1199,2026-08-28T08:41:11+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01199,527090,31,350.437,Success,31,527090,343
1200,1200,2026-08-28T08:41:12+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01200,526998,31,403.182,Success,31,526998,395
1201,1201,2026-08-28T08:41:13+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01201,526091,31,441.281,Success,31,526091,434
1202,1202,2026-08-28T08:41:14+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01202,526461,31,397.772,Success,31,526461,390
1203,1203,2026-08-28T08:41:15+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01203,527266,31,388.306,Success,31,527266,381
1204,1204,2026-08-28T08:41:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01204,525595,31,334.785,Success,31,525595,328
1205,1205,2026-08-28T08:41:17+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01205,526607,31,403.733,Success,31,526607,397
1206,1206,2026-08-28T08:41:18+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01206,526654,31,405.559,Success,31,526654,396
1207,1207,2026-08-28T08:41:19+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01207,526828,31,495.001,Success,31,526828,487
1208,1208,2026-08-28T08:41:20+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01208,526427,31,387.749,Success,31,526427,381
1209,1209,2026-08-28T08:41:21+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01209,526764,31,404.06,Success,31,526764,398
1210,1210,2026-08-28T08:41:22+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01210,527046,31,447.941,Success,31,527046,441
1211,1211,2026-08-28T08:41:23+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01211,526362,31,444.817,Success,31,526362,436
1212,1212,2026-08-28T08:41:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01212,526907,31,385.931,Success,31,526907,379
1213,1213,2026-08-28T08:41:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01213,525700,31,327.599,Success,31,525700,321
1214,1214,2026-08-28T08:41:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01214,526467,31,391.296,Success,31,526467,385
1215,1215,2026-08-28T08:41:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01215,526554,31,415.658,Success,31,526554,409
1216,1216,2026-08-28T08:41:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01216,526396,31,475.575,Success,31,526396,468
1217,1217,2026-08-28T08:41:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01217,526035,31,385.552,Success,31,526035,379
1218,1218,2026-08-28T08:41:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01218,526983,31,409.53,Success,31,526983,404
1219,1219,2026-08-28T08:41:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01219,525822,31,452.825,Success,31,525822,446
1220,1220,2026-08-28T08:41:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01220,527485,31,485.316,Success,31,527485,479
1221,1221,2026-08-28T08:41:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01221,525798,31,520.411,Success,31,525798,514
1222,1222,2026-08-28T08:41:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01222,527462,31,354.187,Success,31,527462,349
1223,1223,2026-08-28T08:41:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01223,527142,31,364.491,Success,31,527142,367
1224,1224,2026-08-28T08:41:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01224,525950,31,427.739,Success,31,525950,430
1225,1225,2026-08-28T08:41:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01225,527323,31,432.921,Success,31,527323,434
1226,1226,2026-08-28T08:41:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01226,526976,31,456.391,Success,31,526976,457
1227,1227,2026-08-28T08:41:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01227,526720,31,451.507,Success,31,526720,451
1228,1228,2026-08-28T08:41:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01228,526413,31,363.416,Success,31,526413,362
1229,1229,2026-08-28T08:41:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01229,528142,31,402.88,Success,31,528142,401
1230,1230,2026-08-28T08:41:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01230,527055,31,425.373,Success,31,527055,423
1231,1231,2026-08-28T08:41:43+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01231,525594,31,475.052,Success,31,525594,472
1232,1232,2026-08-28T08:41:44+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01232,525545,31,373.252,Success,31,525545,370
1233,1233,2026-08-28T08:41:45+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01233,526555,31,332.977,Success,31,526555,328
1234,1234,2026-08-28T08:41:46+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01234,526247,31,462.761,Success,31,526247,458
1235,1235,2026-08-28T08:41:47+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01235,526651,31,503.265,Success,31,526651,499
1236,1236,2026-08-28T08:41:48+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01236,525018,31,309.967,Success,31,525018,305
1237,1237,2026-08-28T08:41:49+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01237,525769,31,300.705,Success,31,525769,296
1238,1238,2026-08-28T08:41:50+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01238,526591,31,336.224,Success,31,526591,331
1239,1239,2026-08-28T08:41:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01239,526204,31,357.941,Success,31,526204,353
1240,1240,2026-08-28T08:41:52+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01240,525523,31,504.61,Success,31,525523,498
1241,1241,2026-08-28T08:41:53+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01241,527571,31,351.133,Success,31,527571,346
1242,1242,2026-08-28T08:41:54+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01242,525418,31,397.406,Success,31,525418,392
1243,1243,2026-08-28T08:41:55+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01243,527100,31,404.575,Success,31,527100,399
1244,1244,2026-08-28T08:41:56+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01244,525525,31,413.95,Success,31,525525,414
1245,1245,2026-08-28T08:41:57+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01245,527443,31,414.055,Success,31,527443,413
1246,1246,2026-08-28T08:41:58+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01246,526193,31,377.473,Success,31,526193,374
1247,1247,2026-08-28T08:41:59+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01247,527760,31,377.348,Success,31,527760,376
1248,1248,2026-08-28T08:42:00+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01248,526683,31,382.66,Success,31,526683,380
1249,1249,2026-08-28T08:42:01+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01249,526498,31,470.536,Success,31,526498,468
1250,1250,2026-08-28T08:42:02+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01250,526073,31,366.022,Success,31,526073,363
1251,1251,2026-08-28T08:42:03+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01251,527267,31,297.503,Success,31,527267,294
1252,1252,2026-08-28T08:42:04+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01252,527465,31,335.62,Success,31,527465,332
1253,1253,2026-08-28T08:42:05+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01253,526966,31,449.942,Success,31,526966,447
1254,1254,2026-08-28T08:42:06+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01254,527072,31,431.165,Success,31,527072,428
1255,1255,2026-08-28T08:42:07+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01255,527397,31,340.376,Success,31,527397,336
1256,1256,2026-08-28T08:42:08+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01256,525980,31,342.473,Success,31,525980,338
1257,1257,2026-08-28T08:42:09+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01257,526525,31,399.828,Success,31,526525,395
1258,1258,2026-08-28T08:42:10+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01258,527109,31,429.069,Success,31,527109,423
1259,1259,2026-08-28T08:42:11+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01259,527029,31,538.375,Success,31,527029,534
1260,1260,2026-08-28T08:42:12+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01260,526599,31,400.084,Success,31,526599,395
1261,1261,2026-08-28T08:42:13+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01261,527746,31,379.27,Success,31,527746,374
1262,1262,2026-08-28T08:42:14+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01262,526901,31,435.701,Success,31,526901,430
1263,1263,2026-08-28T08:42:15+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01263,527280,31,445.703,Success,31,527280,440
1264,1264,2026-08-28T08:42:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01264,527213,31,428.321,Success,31,527213,429
1265,1265,2026-08-28T08:42:17+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01265,527233,31,404.901,Success,31,527233,405
1266,1266,2026-08-28T08:42:18+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01266,526854,31,377.482,Success,31,526854,377
1267,1267,2026-08-28T08:42:19+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01267,527235,31,519.861,Success,31,527235,520
1268,1268,2026-08-28T08:42:20+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01268,527680,31,405.217,Success,31,527680,404
1269,1269,2026-08-28T08:42:21+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01269,527183,31,402.137,Success,31,527183,400
1270,1270,2026-08-28T08:42:22+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01270,527163,31,318.6,Success,31,527163,315
1271,1271,2026-08-28T08:42:23+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01271,526575,31,359.341,Success,31,526575,356
1272,1272,2026-08-28T08:42:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01272,527094,31,390.353,Success,31,527094,385
1273,1273,2026-08-28T08:42:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01273,526025,31,376.531,Success,31,526025,373
1274,1274,2026-08-28T08:42:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01274,526475,31,335.76,Success,31,526475,331
1275,1275,2026-08-28T08:42:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01275,525878,31,352.303,Success,31,525878,348
1276,1276,2026-08-28T08:42:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01276,526713,31,397.973,Success,31,526713,394
1277,1277,2026-08-28T08:42:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01277,527031,31,373.284,Success,31,527031,368
1278,1278,2026-08-28T08:42:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01278,526476,31,309.39,Success,31,526476,305
1279,1279,2026-08-28T08:42:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01279,527354,31,374.71,Success,31,527354,371
1280,1280,2026-08-28T08:42:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01280,526563,31,325.191,Success,31,526563,320
1281,1281,2026-08-28T08:42:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01281,526398,31,491.259,Success,31,526398,487
1282,1282,2026-08-28T08:42:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01282,527053,31,412.461,Success,31,527053,408
1283,1283,2026-08-28T08:42:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01283,526505,31,368.55,Success,31,526505,362
1284,1284,2026-08-28T08:42:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01284,525362,31,345.45,Success,31,525362,345
1285,1285,2026-08-28T08:42:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01285,526374,31,441.268,Success,31,526374,441
1286,1286,2026-08-28T08:42:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01286,526852,31,350.281,Success,31,526852,349
1287,1287,2026-08-28T08:42:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01287,525447,31,317.043,Success,31,525447,315
1288,1288,2026-08-28T08:42:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01288,527974,31,301.727,Success,31,527974,299
1289,1289,2026-08-28T08:42:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01289,526962,31,330.34,Success,31,526962,328
1290,1290,2026-08-28T08:42:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01290,525877,31,457.484,Success,31,525877,455
1291,1291,2026-08-28T08:42:43+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01291,525298,31,375.286,Success,31,525298,371
1292,1292,2026-08-28T08:42:44+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01292,525949,31,345.348,Success,31,525949,342
1293,1293,2026-08-28T08:42:45+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01293,526405,31,357.674,Success,31,526405,354
1294,1294,2026-08-28T08:42:46+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01294,526593,31,409.94,Success,31,526593,405
1295,1295,2026-08-28T08:42:47+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01295,526924,31,356.76,Success,31,526924,352
1296,1296,2026-08-28T08:42:48+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01296,526907,31,406.411,Success,31,526907,402
1297,1297,2026-08-28T08:42:49+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01297,526774,31,456.421,Success,31,526774,452
1298,1298,2026-08-28T08:42:50+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01298,526121,31,404.72,Success,31,526121,399
1299,1299,2026-08-28T08:42:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01299,526493,31,465.077,Success,31,526493,460
1300,1300,2026-08-28T08:42:52+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01300,526900,31,466.204,Success,31,526900,460
1301,1301,2026-08-28T08:42:53+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01301,526096,31,369.405,Success,31,526096,364
1302,1302,2026-08-28T08:42:54+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01302,527365,31,413.5,Success,31,527365,409
1303,1303,2026-08-28T08:42:55+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01303,526160,31,420.258,Success,31,526160,415
1304,1304,2026-08-28T08:42:56+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01304,525235,31,425.858,Success,31,525235,428
1305,1305,2026-08-28T08:42:57+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01305,526176,31,381.065,Success,31,526176,381
1306,1306,2026-08-28T08:42:58+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01306,527194,31,395.952,Success,31,527194,395
1307,1307,2026-08-28T08:42:59+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01307,526494,31,392.844,Success,31,526494,392
1308,1308,2026-08-28T08:43:00+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01308,525885,31,369.563,Success,31,525885,368
1309,1309,2026-08-28T08:43:01+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01309,525355,31,444.863,Success,31,525355,443
1310,1310,2026-08-28T08:43:02+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01310,527306,31,416.648,Success,31,527306,415
1311,1311,2026-08-28T08:43:03+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01311,526288,31,377.147,Success,31,526288,374
1312,1312,2026-08-28T08:43:04+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01312,526255,31,342.841,Success,31,526255,339
1313,1313,2026-08-28T08:43:05+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01313,526394,31,397.471,Success,31,526394,392
1314,1314,2026-08-28T08:43:06+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01314,527565,31,367.013,Success,31,527565,368
1315,1315,2026-08-28T08:43:07+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01315,527192,31,388.958,Success,31,527192,390
1316,1316,2026-08-28T08:43:08+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01316,526372,31,384.566,Success,31,526372,383
1317,1317,2026-08-28T08:43:09+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01317,526138,31,359.823,Success,31,526138,358
1318,1318,2026-08-28T08:43:10+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01318,525476,31,315.273,Success,31,525476,311
1319,1319,2026-08-28T08:43:11+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01319,526660,31,313.987,Success,31,526660,312
1320,1320,2026-08-28T08:43:12+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01320,525406,31,413.085,Success,31,525406,411
1321,1321,2026-08-28T08:43:13+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01321,525990,31,402.613,Success,31,525990,399
1322,1322,2026-08-28T08:43:14+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01322,526509,31,380.586,Success,31,526509,377
1323,1323,2026-08-28T08:43:15+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01323,526093,31,274.368,Success,31,526093,270
1324,1324,2026-08-28T08:43:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01324,526382,31,341.44,Success,31,526382,338
1325,1325,2026-08-28T08:43:17+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01325,526607,31,401.525,Success,31,526607,398
1326,1326,2026-08-28T08:43:18+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01326,527130,31,366.416,Success,31,527130,361
1327,1327,2026-08-28T08:43:19+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01327,526090,31,316.685,Success,31,526090,312
1328,1328,2026-08-28T08:43:20+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01328,526792,31,338.113,Success,31,526792,334
1329,1329,2026-08-28T08:43:21+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01329,527160,31,376.433,Success,31,527160,372
1330,1330,2026-08-28T08:43:22+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01330,526245,31,318.748,Success,31,526245,314
1331,1331,2026-08-28T08:43:23+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01331,526412,31,334.8,Success,31,526412,330
1332,1332,2026-08-28T08:43:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01332,526030,31,303.789,Success,31,526030,299
1333,1333,2026-08-28T08:43:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01333,526039,31,404.942,Success,31,526039,400
1334,1334,2026-08-28T08:43:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01334,526885,31,322.451,Success,31,526885,321
1335,1335,2026-08-28T08:43:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01335,526442,31,316.94,Success,31,526442,316
1336,1336,2026-08-28T08:43:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01336,526874,31,318.724,Success,31,526874,316
1337,1337,2026-08-28T08:43:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01337,526716,31,346.75,Success,31,526716,345
1338,1338,2026-08-28T08:43:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01338,526252,31,380.296,Success,31,526252,378
1339,1339,2026-08-28T08:43:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_01339,526237,31,328.107,Success,31,526237,324
